,index,url,표제어,단어1,단어2,단어3,단어4,단어5,단어6,단어7,단어8,단어9,단어10,단어11,단어12,확률1,확률2,확률3,확률4,확률5,확률6,확률7,확률8,확률9,확률10,확률11,확률12
330,41,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSBVHPB9lK5dAfoXDC_jcIFdmLyTSAorzO7bXmsoF-hVFTBVjcQRrDcePxuIw&s,간지,leaflet,inserted paper,,,,,,,,,,,0.563351214,0.436648786,,,,,,,,,,
331,41,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRU77zGnLauqjNXe5_BKYgplLbxQcqne9BnQfhxWiH0QTB1bVUYn2kw0CsQ74M&s,간지,leaflet,inserted paper,,,,,,,,,,,0.955087066,0.044912986,,,,,,,,,,
332,41,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT4sLrXGmXPgHH1SsW9lYNx5BF8YMCDcodk4LCHkmFYXowlzwhUxfHn3ao1fqg&s,간지,leaflet,inserted paper,,,,,,,,,,,0.070974633,0.929025412,,,,,,,,,,
333,41,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTjicWEWuq2WJZLi5U0o-Ha6DZeb0lRY6Y_5Cw6XIJADhUNj1YvP6m8BN6KMA&s,간지,leaflet,inserted paper,,,,,,,,,,,0.446466893,0.553533077,,,,,,,,,,
334,41,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRy44aYAlciftZEwkk8JRnShlYTPPzw0S_cwVrDx--zRXzN6Ti9QJiWs0loD7A&s,간지,leaflet,inserted paper,,,,,,,,,,,0.032943372,0.967056632,,,,,,,,,,
335,41,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQljOsHiNIBSJDPb6XMGxN67NozDCn-PDgOOwX9vNekLkoI2hmN0lA2IjsEPw&s,간지,leaflet,inserted paper,,,,,,,,,,,0.194196746,0.805803299,,,,,,,,,,
336,41,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQyTzilds1ozx4U5CZhSSjtS0MSC3i-c4X15fV7OlVvtMlhIA2HjWMhEhVdLKQ&s,간지,leaflet,inserted paper,,,,,,,,,,,0.052133597,0.94786638,,,,,,,,,,
337,41,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSCFqLegicOpNzDsULXSztF6cBS1HLwJmNrVS5yIQJz4Zxks3oKyTkcGlcKPWQ&s,간지,leaflet,inserted paper,,,,,,,,,,,0.082267486,0.917732596,,,,,,,,,,
338,41,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRbb9TC23IMy2R3mN473u0F55BcSuGKYfK388sBDdjd3DWYmmXRJOfcFseiYg&s,간지,leaflet,inserted paper,,,,,,,,,,,0.385198474,0.614801526,,,,,,,,,,
339,41,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQIBzB7Sv7IjM_QLaXg1T8h3raQ7phlIejecquGBMjACk5MlP6LuybFN8567w0&s,간지,leaflet,inserted paper,,,,,,,,,,,0.432205677,0.567794323,,,,,,,,,,
340,43,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT3dyq4K-eeFRI7239fV9HxCa21jeFd5QGSo91J6tITBgF98xSWNgPcJEgaI74&s,갈림길,forked road,crossroads,turning point,watershed,,,,,,,,,0.759627342,0.222314075,0.017294059,0.000764529,,,,,,,,
341,43,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSe6qhizcsNWCthRdzewfe_xqGEgOcO0RzVq0OcSYYNwbdb4U8M_nQ10u-K3D0&s,갈림길,forked road,crossroads,turning point,watershed,,,,,,,,,0.141807735,0.171521261,0.088729843,0.597941101,,,,,,,,
342,43,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQAbTX0RqFYarAezp3oIqzvb2TE-Evygy1sFLyyEngXOPNF9502ZO7bwDa2Qyw&s,갈림길,forked road,crossroads,turning point,watershed,,,,,,,,,0.577130497,0.257514715,0.082025178,0.083329603,,,,,,,,
343,43,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ7izdrICQaLdDz3hSZeJ6oogN64s2MdhQB7gTNuYTiaGO85dRJZzL1Iyg-VA&s,갈림길,forked road,crossroads,turning point,watershed,,,,,,,,,0.582088351,0.311166793,0.10465432,0.002090524,,,,,,,,
344,43,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSp_dzlKFbaykKig4hYQE3R7uO-Sa5hGSHdxURA4SZWlEt0SchGGB3p_rEEgg&s,갈림길,forked road,crossroads,turning point,watershed,,,,,,,,,0.912095487,0.080307931,0.00687918,0.000717451,,,,,,,,
345,43,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQIgcfCLmS5hsFSdkHo6-kHp9jet2V41QjgLiAycycMqmtsCITBEX7k5LDn0n8&s,갈림길,forked road,crossroads,turning point,watershed,,,,,,,,,0.311708957,0.667844713,0.019626481,0.00081979,,,,,,,,
346,43,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSnS_Oj8-_UDlg0ZCnYNSwBrJqD8W2zfPp8rBq6WkTGx99CltT29mhk8uBhIA&s,갈림길,forked road,crossroads,turning point,watershed,,,,,,,,,0.732599437,0.251086205,0.014490288,0.001823993,,,,,,,,
347,43,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcREXgNLd7Schk0zh4_fDBtixfVnz2qfuQ2kSHpIbyO0bgHoZ9Ti6MRy8cW9aw&s,갈림길,forked road,crossroads,turning point,watershed,,,,,,,,,0.045900729,0.937272251,0.0133061,0.003520846,,,,,,,,
348,43,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRwY94Hi7ciySq2A-Iz7rUu-y0BUoo_UECbdloFqtz1WRDeYqVpqEu5zJ7JUUg&s,갈림길,forked road,crossroads,turning point,watershed,,,,,,,,,0.836221099,0.153880224,0.009449483,0.000449163,,,,,,,,
349,43,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSKM1GV8DsDv4Zr9bknszNOv6GSzmQEQYsiDa4yHaCWHm0I-h0WJbFOxtuaWA&s,갈림길,forked road,crossroads,turning point,watershed,,,,,,,,,0.948432982,0.038203809,0.012585551,0.000777732,,,,,,,,
350,43,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRXnHDoxl1aJ7mib0NHBg2ArJbYFE7pUnKYGjObMbCnjichqf-e2fVrYOxKeZc&s,갈림길,forked road,crossroads,turning point,watershed,,,,,,,,,0.369743139,0.356098384,0.272979617,0.001178914,,,,,,,,
351,43,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSXdNFRtWxB0a2-kzRZvpQ-N3umuDDB9cS_qxMVqzsn7OsQzVZrGnoDdh4yFi8&s,갈림길,forked road,crossroads,turning point,watershed,,,,,,,,,0.314275444,0.654433072,0.027564459,0.003727073,,,,,,,,
352,43,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRUue29oR3WQwlSf9HMrZUCmGmF4NogAdlW_RB8A93B7tjW_4JORS7QC8l8HQ&s,갈림길,forked road,crossroads,turning point,watershed,,,,,,,,,0.034546297,0.192222342,0.76458621,0.008645119,,,,,,,,
353,43,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQfY0_IvWuhhISMfy6GI6aQNVOt8a6ip5o6xB3SGizMZoanxmWqyMukGFOuyg&s,갈림길,forked road,crossroads,turning point,watershed,,,,,,,,,0.043056242,0.529702127,0.422470033,0.004771556,,,,,,,,
354,43,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTp-OLGVKdO-U1xuWeUap5N3LbFiszqtL-n7tTqLA5QnXglBeXKukL0szFv9yU&s,갈림길,forked road,crossroads,turning point,watershed,,,,,,,,,0.787761629,0.178614631,0.018280389,0.015343329,,,,,,,,
355,43,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQyhJk5nmUyaZUxyE9t3_B6s2vsr9vKeULRtlCUl0hmz_G0n3Y7RkTC143RBAg&s,갈림길,forked road,crossroads,turning point,watershed,,,,,,,,,0.115223609,0.677750111,0.205082193,0.001944067,,,,,,,,
356,43,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS8BYy8PGcDLm489bcGflQZ53b0skhmAEQi2GvwFVZBRJXIYiDVtgf6TEQ6eQ&s,갈림길,forked road,crossroads,turning point,watershed,,,,,,,,,0.106048398,0.577809513,0.288397014,0.027745012,,,,,,,,
357,43,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRJvNJqmcMOj9NdHVelTVFmc8_rV20310D-Lo2FSMp5dVEcB5QFXefGHdeZbVk&s,갈림길,forked road,crossroads,turning point,watershed,,,,,,,,,0.421261489,0.486777872,0.083129965,0.008830622,,,,,,,,
358,43,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTxfDwSAEpe-tUNsdf6xjHqQf_95N-t4QMeBqZ03XYyyWwAs9CLSZCHNoW3xw&s,갈림길,forked road,crossroads,turning point,watershed,,,,,,,,,0.319544822,0.655200839,0.012417849,0.012836469,,,,,,,,
359,43,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRqljb1plJKt3VppwNDLxfGiEiR_3rlEXymdrKam4OpfzhUhEkRPM_UfBCTjN4&s,갈림길,forked road,crossroads,turning point,watershed,,,,,,,,,0.025855165,0.933392227,0.026799208,0.013953377,,,,,,,,
360,44,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTUH5B7H_7kCa4ZFdrNCnvSA8deuDf6E_6RRgeUEd4TLXQbhWRk38AQFFUpKE8&s,감시탑,watchtower,lookout tower,,,,,,,,,,,0.038422197,0.961577833,,,,,,,,,,
361,44,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQPxe05BhPxFN1omF3AIUZH2zyX4yKjzB1RHC_p0tc9CnOk-XHGOKw3PBL5MrQ&s,감시탑,watchtower,lookout tower,,,,,,,,,,,0.009658999,0.990341008,,,,,,,,,,
362,44,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR8qs_BI-1U5r1i7s3OVRZeIxzJvgl5H4nKJr4NmyYNdAh0XCFvS1C2stegCw&s,감시탑,watchtower,lookout tower,,,,,,,,,,,0.219301254,0.780698717,,,,,,,,,,
363,44,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ3_EAJuX5rQIZRcKaRX0h1PcoSEGphDEhWyvV4uo65a8uL1SRYmf9vkMHCTw&s,감시탑,watchtower,lookout tower,,,,,,,,,,,0.06279134,0.937208652,,,,,,,,,,
364,44,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQLJ8Jy5wKX7Ikdj-idIEe8MwrJRY_2TPcM5WGolpZ5aE_BP7XzoSGvMdhH4A&s,감시탑,watchtower,lookout tower,,,,,,,,,,,0.085026152,0.914973795,,,,,,,,,,
365,44,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQWG0fEy1VH1szqaVXChJb3Ud15hpDDfLiTYne1naHVwsoVUh_RE6OEMEAztQ&s,감시탑,watchtower,lookout tower,,,,,,,,,,,0.098608866,0.901391089,,,,,,,,,,
366,44,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT3JcLpR9EZAsM9EbzRYrpEjXIzX5vr-J_UHsZcnUjerxvkuI8lawwoQv5o1A&s,감시탑,watchtower,lookout tower,,,,,,,,,,,0.055693801,0.944306195,,,,,,,,,,
367,44,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSx-pUzm6iNIBCNwTsVnahEp135OoISPMwxt5NmrJ5ISFPSdetd4WOkkPdLF2M&s,감시탑,watchtower,lookout tower,,,,,,,,,,,0.626277745,0.373722225,,,,,,,,,,
368,44,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ179QCosnGwXo1cxhD8quJdfiQOxayXEl2d519oF5vZhrRPIwjAwkA8ySYsX0&s,감시탑,watchtower,lookout tower,,,,,,,,,,,0.038895991,0.961103976,,,,,,,,,,
369,44,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT639jmjNlSJMCS7EO3MKZk5Ox2hmuZoXzM-9Fpp5TEFDVxEfGJIQXGjvxViw&s,감시탑,watchtower,lookout tower,,,,,,,,,,,0.492112815,0.507887185,,,,,,,,,,
370,44,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTHg9Q2-TE02990g60VUSKhL42-UCLRwR027Ic40MbVQBGUYncMhwzfyVLpJY8&s,감시탑,watchtower,lookout tower,,,,,,,,,,,0.168998867,0.831001103,,,,,,,,,,
371,44,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSJLNaHpjpFNRrdTeuN5nT8hoRBa4Z_RokAT_eCNyhnQ4CNM5La4Y82Y7ZX8SY&s,감시탑,watchtower,lookout tower,,,,,,,,,,,0.030187717,0.969812334,,,,,,,,,,
372,44,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQdRfHerFDJVrdC1AphERVHvYqOBHz3VqYV0qXDHO4sxFTYdicWi8Z2qRobj7E&s,감시탑,watchtower,lookout tower,,,,,,,,,,,0.299229592,0.700770497,,,,,,,,,,
373,44,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQiHsuq5vEwek8EW8MJMaLnheYnTbHkpnV_dIADyjJ9vwQQ6oK4JcMJu1_-ow&s,감시탑,watchtower,lookout tower,,,,,,,,,,,0.026346449,0.973653615,,,,,,,,,,
374,44,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR7hSbcH7CI579TpfM64j5UEJPmB24CeFvrZlxfulZS1MvxTQ1-SHDZYqs4bA&s,감시탑,watchtower,lookout tower,,,,,,,,,,,0.179280922,0.820719063,,,,,,,,,,
375,44,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTvDmiSuZjkSeD4O2mMG565cP11ue7pBuNIjjnHa135DUnp-Na2WMqTuBO1V7g&s,감시탑,watchtower,lookout tower,,,,,,,,,,,0.291285962,0.708714128,,,,,,,,,,
376,44,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTjuT3hlQ4Oht4W-3maazAXmHt6WJfS58OnCrbHTj8rrVQedubCAC4AxzlzfQ&s,감시탑,watchtower,lookout tower,,,,,,,,,,,0.064049885,0.9359501,,,,,,,,,,
377,44,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTtZ7Nmdfa8A3X-ikjv9PIuOloJ8eGwQSY0nr_TZGdFxwX5TpMXuLpdhL49oyU&s,감시탑,watchtower,lookout tower,,,,,,,,,,,0.017237155,0.982762814,,,,,,,,,,
378,44,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT3vZGI-4humyiDi0S-CU8IoU6gp4ttlmlVt4cAHxV80hhH2syrT0wpuJOseMw&s,감시탑,watchtower,lookout tower,,,,,,,,,,,0.015369728,0.984630287,,,,,,,,,,
379,44,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQgYm6bMoz4Valj_GW5uQi8lq_9o-SiJJeauMAkxWeZqa2ogVX2t_wIGwlqbnE&s,감시탑,watchtower,lookout tower,,,,,,,,,,,0.679473281,0.320526719,,,,,,,,,,
380,50,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSfA6tuAD3k2bMz09EOZXRY24fuizXGQKxbLS_NQ6e1K5FhkDhWrpPPOxxmyJs&s,강냉이,corn,ear of corn,gangneng-i,popcorn,,,,,,,,,0.061366972,0.002334234,0.008258265,0.928040564,,,,,,,,
381,50,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTO4ndj7GR-RY-UUmZocdNSWlV41bh6bcn7JqdBxqRt-zFb_7sqsHfRhzXn2P0&s,강냉이,corn,ear of corn,gangneng-i,popcorn,,,,,,,,,0.050327186,0.004980424,0.035332419,0.909359932,,,,,,,,
382,50,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR8MwGNmZIhA73q_wftPHxBwe3BzqZqSVZHudhGbNnHnoQ-jDNyzK8NohTOyo4&s,강냉이,corn,ear of corn,gangneng-i,popcorn,,,,,,,,,0.071090259,0.011446031,0.002856472,0.914607286,,,,,,,,
383,50,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRTTifQGqD7E9e2ibERCqe5IeXApp3dxb1phegoIdytXIjFHwEuKbekJgo4hw&s,강냉이,corn,ear of corn,gangneng-i,popcorn,,,,,,,,,0.00128247,0.000119094,0.00099634,0.997602165,,,,,,,,
384,50,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR164sMPNxsiTlQhxx0z95yriw8CsSfgHFNE0yeqRBn_s6o0J2Vd5CjnmeimBY&s,강냉이,corn,ear of corn,gangneng-i,popcorn,,,,,,,,,0.033066485,0.003318386,0.002155612,0.961459458,,,,,,,,
385,50,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRN03AIPBbQfbruc6XhC8Y2SC3crr5F0-U8ylVQDn-EAxihDwxQMzLv85BCKA&s,강냉이,corn,ear of corn,gangneng-i,popcorn,,,,,,,,,0.001370177,0.000111045,0.000159944,0.998358786,,,,,,,,
386,50,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSbD5Uw5OHAQm5UZrqU2BCsi-J5VMzpu2WSo4jlhKED4z_tVAHN_oguoJfZdA&s,강냉이,corn,ear of corn,gangneng-i,popcorn,,,,,,,,,0.005961252,0.000126851,0.000671573,0.993240356,,,,,,,,
387,50,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSZ8fRUP3k3j6LHwhXsqLNTUDwndTkAw1m_VHrQZDA_u22yrMijhMGaetrT0g&s,강냉이,corn,ear of corn,gangneng-i,popcorn,,,,,,,,,0.339517236,0.003116753,0.102214523,0.555151522,,,,,,,,
388,50,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRaMO63laaqMCW_BQabXc1IUQkqleYosivxZmtWU_1PM8w3gflQiupwHhDIEg&s,강냉이,corn,ear of corn,gangneng-i,popcorn,,,,,,,,,0.015775485,0.001672371,0.00034432,0.982207835,,,,,,,,
389,50,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRcjK23LVL6BqYsHtgEB7W524OeLLWPbTfbMnYjZ55XTX_NMU5Pt4G0XHbV2Q&s,강냉이,corn,ear of corn,gangneng-i,popcorn,,,,,,,,,0.090343557,0.009198789,0.025151413,0.875306249,,,,,,,,
390,50,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQs-QYtIeEVNtYB_TkedJnWFffMfe4cf1dmZlVvUnoprQeBpNVJ6h85rDdU8Q&s,강냉이,corn,ear of corn,gangneng-i,popcorn,,,,,,,,,0.232923985,0.013768286,0.032966346,0.720341384,,,,,,,,
391,50,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRSTL4rRW7RK5akRoIITL7x2ULl_N5eDBViJZxWsWcs5ABsMH0aACadK0_WQA&s,강냉이,corn,ear of corn,gangneng-i,popcorn,,,,,,,,,0.060695354,0.083382852,0.365072072,0.490849793,,,,,,,,
392,50,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTDc_2ExCrNcQO7W0HpsLNDZWY2qOmKSb52SQ08NhCAy1juu-2yRAoMeH17fw&s,강냉이,corn,ear of corn,gangneng-i,popcorn,,,,,,,,,0.025751499,0.001995439,0.048871484,0.923381627,,,,,,,,
393,50,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTjHtTeXggJfq1pJFW2bKIgAtc3aFOxEryo8hmDb2X6fJKHR9YuWWQEA2f1zQ&s,강냉이,corn,ear of corn,gangneng-i,popcorn,,,,,,,,,0.091937289,0.004436587,0.018428853,0.885197222,,,,,,,,
394,50,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRyb7OArIGv7JV7qXgZBf5Jw3180NUVENVGIrxV7-38_GP5H6IswJTM2lP3VQ&s,강냉이,corn,ear of corn,gangneng-i,popcorn,,,,,,,,,0.003220002,0.000785071,0.005411158,0.990583777,,,,,,,,
395,50,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTfK2MJONBSKqRyUUOdvHIORp1k4yxPupRbNyQ39h9oCjkWvRqkVS_InaVOcA&s,강냉이,corn,ear of corn,gangneng-i,popcorn,,,,,,,,,0.051551834,0.002919232,0.11452052,0.831008434,,,,,,,,
396,50,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT9dRWe8GbaBKqDXRw5UKOIFLbFYldBD5JmwejoHpx2B413RNI9AAv4o_sP6A&s,강냉이,corn,ear of corn,gangneng-i,popcorn,,,,,,,,,0.078133062,0.00425092,0.104735613,0.812880397,,,,,,,,
397,50,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRyS657y9CIfq_1FCyWO91QMvUHHsWCynt8YkWyS-OOlyx0VLXR3D5u4DgW0A&s,강냉이,corn,ear of corn,gangneng-i,popcorn,,,,,,,,,0.019548949,0.001856995,0.01219091,0.966403127,,,,,,,,
398,50,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ8TGTRY3tAUcDA4nSrBPibas-9E7f5JpwImAEJ5tqzBfTmMxkMv6wILPfYDcM&s,강냉이,corn,ear of corn,gangneng-i,popcorn,,,,,,,,,0.004943608,0.00052774,0.00046946,0.994059205,,,,,,,,
399,50,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRHJEN3lNc8fxLQMR0XZrUBjMLlVcEYqAVhuZBdO2myaemhX04rleOH3i2lKSA&s,강냉이,corn,ear of corn,gangneng-i,popcorn,,,,,,,,,0.154215991,0.008316437,0.144118458,0.693349123,,,,,,,,
400,51,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRd9JNi5VV7GPVaX7fI41nF5lM4My1JEcl3H6YurKdFDOl6cWBrNuM-qmfdhQ&s,강당,lecture hall,auditorium,,,,,,,,,,,0.669519067,0.330480874,,,,,,,,,,
401,51,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSGe5HkfHJo5SoNdxxpypYSpSCYYNOgnY7SYrNi9sQwOkeiAWkhl3I3MZDm7w&s,강당,lecture hall,auditorium,,,,,,,,,,,0.862860918,0.137139037,,,,,,,,,,
402,51,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRCBYkaPeDfbUcOFLkqNV7gqxxKrA5YNjrLfeIKLED3lq3ye5zGxzwBc0wSHQ&s,강당,lecture hall,auditorium,,,,,,,,,,,0.491139412,0.508860648,,,,,,,,,,
403,51,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTCRo0d7pMgpTS2XIvGS34vnkk-ZJagl_w1pWSLhIPe37WYsZqDiqERJBZL8aQ&s,강당,lecture hall,auditorium,,,,,,,,,,,0.538161755,0.461838216,,,,,,,,,,
404,51,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTRtF9D04aMZFy-cI6nDDSjhqckgDjo2ij0fpTpbkWSNj3AKuboKRhJqOcnEA&s,강당,lecture hall,auditorium,,,,,,,,,,,0.204419747,0.795580268,,,,,,,,,,
405,51,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRuprXgMPM0SpvuSV_F6sc4XhOPyC4loMFnmKoZc20hyMYQFdXmatSVF53KDEo&s,강당,lecture hall,auditorium,,,,,,,,,,,0.724178553,0.275821418,,,,,,,,,,
406,51,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTp4szZm8-dskJiNh6m5Tm6B1sKlmpH-uXExPjiPRJiabWAysqpwwy1zb9MRnI&s,강당,lecture hall,auditorium,,,,,,,,,,,0.781636119,0.218363851,,,,,,,,,,
407,51,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSrI9yDxx0GNSLLgJacMTfE4sNF5bbvYuHQ_jVBbUhl869HoeX4ZbYaZOSsZv4&s,강당,lecture hall,auditorium,,,,,,,,,,,0.24976413,0.750235856,,,,,,,,,,
408,51,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSL9RUJQ551xHqEr_7dy-vbQ8cLKhHQB1xG-V5LKAbRrlD_75nC4kTIgj6iiG4&s,강당,lecture hall,auditorium,,,,,,,,,,,0.444988698,0.555011332,,,,,,,,,,
409,51,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRHFc91kDYhtHzy_v9Ebgq1s1H5ByOXgjUOXUl9fyHAmWELUSNWWu72puzVeIc&s,강당,lecture hall,auditorium,,,,,,,,,,,0.788581908,0.211418092,,,,,,,,,,
410,51,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSjaxbx9qeqmtTSLsLOQFiMVaOu9Cxg44fNbG94mvX0gWxyvRfjNUCzmbxn9A&s,강당,lecture hall,auditorium,,,,,,,,,,,0.164215699,0.835784256,,,,,,,,,,
411,51,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTuYLi99CtB8uJA3tw8RmUyfn7XLcITMR7k6gMW9rt266xe5qfsXZQ8auMxE2w&s,강당,lecture hall,auditorium,,,,,,,,,,,0.564124286,0.435875744,,,,,,,,,,
412,51,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRywgWe4IVU4X_4zqWxtenPndACr7GCQ502guUr16IVquDnFRRGdvZx4a_ppw&s,강당,lecture hall,auditorium,,,,,,,,,,,0.794852197,0.205147803,,,,,,,,,,
413,51,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTbLYtnsAQSTQOoTN_8Ooh9L21oNyXphxdfptMphIj6rrfQsgWeNOiwJwHsBBI&s,강당,lecture hall,auditorium,,,,,,,,,,,0.596698463,0.403301507,,,,,,,,,,
414,51,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcStZCMjkf0Gt7nhZ2hafeIBR_q9V6PM-1cThW8ntTs5xox3i4SUb_e8Z_n_yw&s,강당,lecture hall,auditorium,,,,,,,,,,,0.772333562,0.227666497,,,,,,,,,,
415,51,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQx2jIvY6l7dJGgTzCqPhRt7AmHIMmOX5nVpiT_fWdyhGm7X1BNgjXvj-_6jew&s,강당,lecture hall,auditorium,,,,,,,,,,,0.361835659,0.638164341,,,,,,,,,,
416,51,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSSVEra210va13uE_1s7vqDyDgNATiqhq0octhDfVnb1oR3orLlOXbmqFvBHw&s,강당,lecture hall,auditorium,,,,,,,,,,,0.593650639,0.406349272,,,,,,,,,,
417,51,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTAmttt6GvcgvshAryjO13Q3sIqQdw1WzLN394AuXX9KPMA7ZG55Rg99d65OM4&s,강당,lecture hall,auditorium,,,,,,,,,,,0.511420667,0.488579392,,,,,,,,,,
418,51,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTzSc7N4mnlU9KXhvP3Tf_HbgmFpUygNH8CK_h_obybsc7jRLXRTshUAbCuKVg&s,강당,lecture hall,auditorium,,,,,,,,,,,0.161368504,0.838631511,,,,,,,,,,
419,51,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSUjZ8RZPVHh22fbAIWmGCdjsYNJV4QBN5AkCP9NliYFT4EM-4kCucB4bq0ng&s,강당,lecture hall,auditorium,,,,,,,,,,,0.194425762,0.805574238,,,,,,,,,,
420,53,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQxm7UnTAGgZ4XbeVlpSgQDoMCXjOVyUEWqaPMqHFyxDGMA9OIiqyXMxi_ChQ&s,강정,gangjeong,sweet rice puffs,,,,,,,,,,,0.186184928,0.813815057,,,,,,,,,,
